07/10/17-02:04:42.493818 ,,"(portscan) UDP Filtered Portscan",8.8.8.8,,172.16.0.11,
07/10/17-19:53:15.161418 ,TCP,"HoneyPot Telnet Port 23 Hit",49.205.118.80,58590,172.16.0.4,23
07/10/17-19:53:15.411395 ,TCP,"HoneyPot Telnet Port 23 Hit",49.205.118.80,58590,172.16.0.4,23
07/10/17-19:53:45.516436 ,TCP,"HoneyPot Telnet Port 23 Hit",49.205.118.80,58590,172.16.0.4,23
07/10/17-19:53:45.767326 ,TCP,"HoneyPot Telnet Port 23 Hit",49.205.118.80,58590,172.16.0.4,23
07/10/17-19:53:57.149544 ,TCP,"HoneyPot Telnet Port 23 Hit",193.200.164.245,45862,172.16.0.4,23
07/10/17-19:53:57.261555 ,TCP,"HoneyPot Telnet Port 23 Hit",193.200.164.245,45862,172.16.0.4,23
07/10/17-19:54:05.102001 ,TCP,"HoneyPot Telnet Port 23 Hit",193.200.164.245,45862,172.16.0.4,23
07/10/17-19:54:05.214785 ,TCP,"HoneyPot Telnet Port 23 Hit",193.200.164.245,45862,172.16.0.4,23
07/10/17-19:57:53.685488 ,TCP,"HoneyPot Telnet Port 23 Hit",184.163.106.146,5452,172.16.0.4,23
07/10/17-19:57:53.738763 ,TCP,"HoneyPot Telnet Port 23 Hit",184.163.106.146,5452,172.16.0.4,23
07/10/17-19:57:53.743279 ,TCP,"HoneyPot Telnet Port 23 Hit",184.163.106.146,43734,172.16.0.4,23
07/10/17-19:57:53.784846 ,TCP,"HoneyPot Telnet Port 23 Hit",184.163.106.146,43734,172.16.0.4,23
07/10/17-19:58:14.660424 ,TCP,"HoneyPot Telnet Port 23 Hit",184.163.106.146,43734,172.16.0.4,23
07/10/17-19:58:14.703819 ,TCP,"HoneyPot Telnet Port 23 Hit",184.163.106.146,43734,172.16.0.4,23
07/10/17-19:58:36.677487 ,TCP,"HoneyPot Telnet Port 23 Hit",183.178.119.184,38545,172.16.0.4,23
07/10/17-19:58:36.861741 ,TCP,"HoneyPot Telnet Port 23 Hit",183.178.119.184,38545,172.16.0.4,23
07/10/17-19:58:36.868923 ,TCP,"HoneyPot Telnet Port 23 Hit",183.178.119.184,52425,172.16.0.4,23
07/10/17-19:58:37.055814 ,TCP,"HoneyPot Telnet Port 23 Hit",183.178.119.184,52425,172.16.0.4,23
07/10/17-19:59:07.761018 ,TCP,"HoneyPot Telnet Port 23 Hit",183.178.119.184,52425,172.16.0.4,23
07/10/17-19:59:07.948820 ,TCP,"HoneyPot Telnet Port 23 Hit",183.178.119.184,52425,172.16.0.4,23
07/10/17-20:01:18.612035 ,TCP,"HoneyPot Telnet Port 23 Hit",219.91.233.245,58927,172.16.0.4,23
07/10/17-20:11:50.742505 ,TCP,"HoneyPot Telnet Port 23 Hit",183.103.146.24,61512,172.16.0.4,23
07/10/17-20:11:50.917741 ,TCP,"HoneyPot Telnet Port 23 Hit",183.103.146.24,38395,172.16.0.4,23
07/10/17-20:11:50.925220 ,TCP,"HoneyPot Telnet Port 23 Hit",183.103.146.24,61512,172.16.0.4,23
07/10/17-20:11:51.090464 ,TCP,"HoneyPot Telnet Port 23 Hit",183.103.146.24,38395,172.16.0.4,23
07/10/17-20:12:11.727611 ,TCP,"HoneyPot Telnet Port 23 Hit",183.103.146.24,38395,172.16.0.4,23
07/10/17-20:12:11.901313 ,TCP,"HoneyPot Telnet Port 23 Hit",183.103.146.24,38395,172.16.0.4,23
07/10/17-20:18:02.412091 ,TCP,"HoneyPot Telnet Port 23 Hit",112.27.91.236,53325,172.16.0.4,23
07/10/17-20:18:02.671679 ,TCP,"HoneyPot Telnet Port 23 Hit",112.27.91.236,53325,172.16.0.4,23
07/10/17-20:18:13.804371 ,TCP,"HoneyPot Telnet Port 23 Hit",112.27.91.236,53325,172.16.0.4,23
07/10/17-20:18:14.064348 ,TCP,"HoneyPot Telnet Port 23 Hit",112.27.91.236,53325,172.16.0.4,23
07/10/17-20:18:34.881119 ,TCP,"HoneyPot Telnet Port 23 Hit",83.66.76.88,5894,172.16.0.4,23
07/10/17-20:18:35.057865 ,TCP,"HoneyPot Telnet Port 23 Hit",83.66.76.88,5894,172.16.0.4,23
07/10/17-20:18:35.061012 ,TCP,"HoneyPot Telnet Port 23 Hit",83.66.76.88,46778,172.16.0.4,23
07/10/17-20:18:35.239487 ,TCP,"HoneyPot Telnet Port 23 Hit",83.66.76.88,46778,172.16.0.4,23
07/10/17-20:18:55.642819 ,TCP,"HoneyPot Telnet Port 23 Hit",83.66.76.88,46778,172.16.0.4,23
07/10/17-20:18:55.917720 ,TCP,"HoneyPot Telnet Port 23 Hit",83.66.76.88,46778,172.16.0.4,23
07/10/17-20:19:59.077052 ,TCP,"HoneyPot Telnet Port 23 Hit",121.184.74.104,26473,172.16.0.4,23
07/10/17-20:19:59.243435 ,TCP,"HoneyPot Telnet Port 23 Hit",121.184.74.104,26473,172.16.0.4,23
07/10/17-20:19:59.316780 ,TCP,"HoneyPot Telnet Port 23 Hit",121.184.74.104,39749,172.16.0.4,23
07/10/17-20:19:59.503427 ,TCP,"HoneyPot Telnet Port 23 Hit",121.184.74.104,39749,172.16.0.4,23
07/10/17-20:21:00.446428 ,TCP,"HoneyPot Telnet Port 23 Hit",121.184.74.104,39749,172.16.0.4,23
07/10/17-20:21:00.633626 ,TCP,"HoneyPot Telnet Port 23 Hit",121.184.74.104,39749,172.16.0.4,23
07/10/17-20:21:24.214633 ,TCP,"HoneyPot Telnet Port 23 Hit",173.67.25.43,59543,172.16.0.4,23
07/10/17-20:21:24.254777 ,TCP,"HoneyPot Telnet Port 23 Hit",173.67.25.43,59543,172.16.0.4,23
07/10/17-20:26:58.797968 ,TCP,"HoneyPot Telnet Port 23 Hit",121.147.56.195,7803,172.16.0.4,23
07/10/17-20:26:58.969381 ,TCP,"HoneyPot Telnet Port 23 Hit",121.147.56.195,52213,172.16.0.4,23
07/10/17-20:26:59.011429 ,TCP,"HoneyPot Telnet Port 23 Hit",121.147.56.195,7803,172.16.0.4,23
07/10/17-20:26:59.140078 ,TCP,"HoneyPot Telnet Port 23 Hit",121.147.56.195,52213,172.16.0.4,23
07/10/17-20:27:19.753848 ,TCP,"HoneyPot Telnet Port 23 Hit",121.147.56.195,52213,172.16.0.4,23
07/10/17-20:27:19.925870 ,TCP,"HoneyPot Telnet Port 23 Hit",121.147.56.195,52213,172.16.0.4,23
07/10/17-20:28:57.291212 ,TCP,"HoneyPot Telnet Port 23 Hit",168.1.128.77,10000,172.16.0.4,23
07/10/17-20:28:57.728989 ,TCP,"HoneyPot Telnet Port 23 Hit",168.1.128.77,10000,172.16.0.4,23
07/10/17-20:29:19.417884 ,TCP,"HoneyPot Telnet Port 23 Hit",83.9.248.196,15840,172.16.0.4,23
07/10/17-20:29:19.832762 ,TCP,"HoneyPot Telnet Port 23 Hit",83.9.248.196,15840,172.16.0.4,23
07/10/17-20:29:28.751871 ,TCP,"HoneyPot Telnet Port 23 Hit",168.1.128.77,10000,172.16.0.4,23
07/10/17-20:30:58.136764 ,TCP,"HoneyPot Telnet Port 23 Hit",124.123.148.151,35860,172.16.0.4,23
07/10/17-20:35:51.326396 ,TCP,"HoneyPot Telnet Port 23 Hit",1.22.181.18,44480,172.16.0.4,23
07/10/17-20:35:52.578240 ,TCP,"HoneyPot Telnet Port 23 Hit",1.22.181.18,44480,172.16.0.4,23
07/10/17-20:43:12.105996 ,TCP,"HoneyPot Telnet Port 23 Hit",189.173.24.241,50408,172.16.0.4,23
07/10/17-20:43:12.242104 ,TCP,"HoneyPot Telnet Port 23 Hit",189.173.24.241,50408,172.16.0.4,23
07/10/17-20:45:12.771024 ,TCP,"HoneyPot Telnet Port 23 Hit",114.226.107.149,41343,172.16.0.4,23
07/10/17-20:45:13.040309 ,TCP,"HoneyPot Telnet Port 23 Hit",114.226.107.149,41343,172.16.0.4,23
07/10/17-20:46:13.045426 ,TCP,"HoneyPot Telnet Port 23 Hit",114.226.107.149,41343,172.16.0.4,23
07/10/17-20:46:13.314840 ,TCP,"HoneyPot Telnet Port 23 Hit",114.226.107.149,41343,172.16.0.4,23
07/10/17-20:50:21.500605 ,TCP,"HoneyPot Telnet Port 23 Hit",27.0.172.117,62173,172.16.0.4,23
07/10/17-20:50:21.802973 ,TCP,"HoneyPot Telnet Port 23 Hit",27.0.172.117,62173,172.16.0.4,23
07/10/17-20:54:37.917836 ,TCP,"HoneyPot Telnet Port 23 Hit",36.151.127.254,35107,172.16.0.4,23
07/10/17-20:54:38.170795 ,TCP,"HoneyPot Telnet Port 23 Hit",36.151.127.254,35107,172.16.0.4,23
07/10/17-20:55:15.611862 ,TCP,"HoneyPot Telnet Port 23 Hit",36.151.127.254,35107,172.16.0.4,23
07/10/17-20:55:15.874707 ,TCP,"HoneyPot Telnet Port 23 Hit",36.151.127.254,35107,172.16.0.4,23
07/10/17-20:57:30.928814 ,TCP,"Reset outside window",172.16.0.12,8081,66.249.80.32,47748
07/10/17-20:59:51.153683 ,TCP,"HoneyPot Telnet Port 23 Hit",61.92.253.62,7579,172.16.0.4,23
07/10/17-20:59:51.350683 ,TCP,"HoneyPot Telnet Port 23 Hit",61.92.253.62,7579,172.16.0.4,23
07/10/17-21:05:05.378809 ,TCP,"HoneyPot Telnet Port 23 Hit",180.103.166.231,7867,172.16.0.4,23
07/10/17-21:05:05.578450 ,TCP,"HoneyPot Telnet Port 23 Hit",180.103.166.231,7867,172.16.0.4,23
07/10/17-21:06:23.150276 ,TCP,"HoneyPot Telnet Port 23 Hit",201.254.89.130,30787,172.16.0.4,23
07/10/17-21:06:23.561396 ,TCP,"HoneyPot Telnet Port 23 Hit",201.254.89.130,30787,172.16.0.4,23
07/10/17-21:06:23.598904 ,TCP,"HoneyPot Telnet Port 23 Hit",201.254.89.130,51862,172.16.0.4,23
07/10/17-21:06:23.832146 ,TCP,"HoneyPot Telnet Port 23 Hit",201.254.89.130,51862,172.16.0.4,23
07/10/17-21:12:07.886639 ,,"(spp_sdf) SDF Combination Alert",23.228.128.201,,172.16.0.12,
07/10/17-21:12:20.354933 ,TCP,"HoneyPot Telnet Port 23 Hit",171.15.85.85,7607,172.16.0.4,23
07/10/17-21:12:24.048554 ,TCP,"HoneyPot Telnet Port 23 Hit",171.15.85.85,7607,172.16.0.4,23
07/10/17-21:18:00.588495 ,TCP,"HoneyPot FTP Port 21 Hit",168.1.128.54,10000,172.16.0.4,21
07/10/17-21:18:00.909278 ,TCP,"HoneyPot FTP Port 21 Hit",168.1.128.54,10000,172.16.0.4,21
07/10/17-21:18:01.229515 ,TCP,"HoneyPot FTP Port 21 Hit",168.1.128.54,10000,172.16.0.4,21
07/10/17-21:18:01.689159 ,TCP,"HoneyPot FTP Port 21 Hit",168.1.128.54,10000,172.16.0.4,21
07/10/17-21:18:01.689162 ,TCP,"HoneyPot FTP Port 21 Hit",168.1.128.54,10000,172.16.0.4,21
07/10/17-21:18:01.977026 ,TCP,"HoneyPot FTP Port 21 Hit",168.1.128.54,10000,172.16.0.4,21
07/10/17-21:18:42.101798 ,TCP,"HoneyPot Telnet Port 23 Hit",106.51.57.46,39007,172.16.0.4,23
07/10/17-21:23:33.161403 ,TCP,"HoneyPot Telnet Port 23 Hit",94.206.176.32,27327,172.16.0.4,23
07/10/17-21:28:34.469419 ,TCP,"HoneyPot Telnet Port 23 Hit",162.247.42.143,29914,172.16.0.4,23
07/10/17-21:28:34.545400 ,TCP,"HoneyPot Telnet Port 23 Hit",162.247.42.143,29914,172.16.0.4,23
07/10/17-21:28:34.645373 ,TCP,"HoneyPot Telnet Port 23 Hit",162.247.42.143,48773,172.16.0.4,23
07/10/17-21:28:34.720841 ,TCP,"HoneyPot Telnet Port 23 Hit",162.247.42.143,48773,172.16.0.4,23
07/10/17-21:28:36.193873 ,TCP,"HoneyPot Telnet Port 23 Hit",188.16.6.66,20726,172.16.0.4,23
07/10/17-21:28:36.376950 ,TCP,"HoneyPot Telnet Port 23 Hit",188.16.6.66,20726,172.16.0.4,23
07/10/17-21:28:36.896411 ,TCP,"HoneyPot Telnet Port 23 Hit",188.16.6.66,48121,172.16.0.4,23
07/10/17-21:28:37.087845 ,TCP,"HoneyPot Telnet Port 23 Hit",188.16.6.66,48121,172.16.0.4,23
07/10/17-21:29:05.516293 ,TCP,"HoneyPot Telnet Port 23 Hit",162.247.42.143,48773,172.16.0.4,23
07/10/17-21:29:05.592200 ,TCP,"HoneyPot Telnet Port 23 Hit",162.247.42.143,48773,172.16.0.4,23
07/10/17-21:29:37.707043 ,TCP,"HoneyPot Telnet Port 23 Hit",188.16.6.66,48121,172.16.0.4,23
07/10/17-21:29:37.895093 ,TCP,"HoneyPot Telnet Port 23 Hit",188.16.6.66,48121,172.16.0.4,23
07/10/17-21:30:30.445256 ,TCP,"HoneyPot Telnet Port 23 Hit",31.43.119.145,1655,172.16.0.4,23
07/10/17-21:30:30.587137 ,TCP,"HoneyPot Telnet Port 23 Hit",31.43.119.145,1655,172.16.0.4,23
07/10/17-21:31:32.068611 ,TCP,"HoneyPot Telnet Port 23 Hit",91.144.224.29,18987,172.16.0.4,23
07/10/17-21:31:32.194881 ,TCP,"HoneyPot Telnet Port 23 Hit",91.144.224.29,18987,172.16.0.4,23
07/10/17-21:34:51.715167 ,TCP,"HoneyPot Telnet Port 23 Hit",58.62.125.53,6234,172.16.0.4,23
07/10/17-21:34:51.925365 ,TCP,"HoneyPot Telnet Port 23 Hit",58.62.125.53,6234,172.16.0.4,23
07/10/17-21:34:52.316993 ,TCP,"HoneyPot Telnet Port 23 Hit",175.45.180.104,46429,172.16.0.4,23
07/10/17-21:39:49.234350 ,TCP,"HoneyPot Telnet Port 23 Hit",168.167.85.135,13050,172.16.0.4,23
07/10/17-21:39:49.532670 ,TCP,"HoneyPot Telnet Port 23 Hit",168.167.85.135,13050,172.16.0.4,23
07/10/17-21:39:49.549076 ,TCP,"HoneyPot Telnet Port 23 Hit",168.167.85.135,47263,172.16.0.4,23
07/10/17-21:39:49.846972 ,TCP,"HoneyPot Telnet Port 23 Hit",168.167.85.135,47263,172.16.0.4,23
07/10/17-21:40:20.174473 ,TCP,"HoneyPot Telnet Port 23 Hit",168.167.85.135,47263,172.16.0.4,23
07/10/17-21:40:20.473014 ,TCP,"HoneyPot Telnet Port 23 Hit",168.167.85.135,47263,172.16.0.4,23
07/10/17-21:43:38.557966 ,TCP,"HoneyPot Telnet Port 23 Hit",175.138.213.56,43152,172.16.0.4,23
07/10/17-21:43:38.812066 ,TCP,"HoneyPot Telnet Port 23 Hit",175.138.213.56,43152,172.16.0.4,23
07/10/17-21:48:55.895509 ,TCP,"HoneyPot Telnet Port 23 Hit",80.229.111.161,62691,172.16.0.4,23
07/10/17-21:48:56.007962 ,TCP,"HoneyPot Telnet Port 23 Hit",80.229.111.161,62691,172.16.0.4,23
07/10/17-21:48:56.022331 ,TCP,"HoneyPot Telnet Port 23 Hit",80.229.111.161,46141,172.16.0.4,23
07/10/17-21:48:56.135055 ,TCP,"HoneyPot Telnet Port 23 Hit",80.229.111.161,46141,172.16.0.4,23
07/10/17-21:48:59.049460 ,TCP,"HoneyPot Telnet Port 23 Hit",58.57.178.238,1469,172.16.0.4,23
07/10/17-21:48:59.309352 ,TCP,"HoneyPot Telnet Port 23 Hit",58.57.178.238,1469,172.16.0.4,23
07/10/17-21:49:26.995200 ,TCP,"HoneyPot Telnet Port 23 Hit",80.229.111.161,46141,172.16.0.4,23
07/10/17-21:49:27.109854 ,TCP,"HoneyPot Telnet Port 23 Hit",80.229.111.161,46141,172.16.0.4,23
07/10/17-21:52:13.381224 ,TCP,"HoneyPot Telnet Port 23 Hit",49.87.34.127,28370,172.16.0.4,23
07/10/17-21:52:13.631131 ,TCP,"HoneyPot Telnet Port 23 Hit",49.87.34.127,28370,172.16.0.4,23
07/10/17-21:53:36.402990 ,TCP,"HoneyPot Telnet Port 23 Hit",36.78.134.120,26181,172.16.0.4,23
07/10/17-21:53:36.790059 ,TCP,"HoneyPot Telnet Port 23 Hit",36.78.134.120,50645,172.16.0.4,23
07/10/17-21:53:36.806400 ,TCP,"HoneyPot Telnet Port 23 Hit",36.78.134.120,26181,172.16.0.4,23
07/10/17-21:53:37.081071 ,TCP,"HoneyPot Telnet Port 23 Hit",36.78.134.120,50645,172.16.0.4,23
07/10/17-21:53:57.943228 ,TCP,"HoneyPot Telnet Port 23 Hit",36.78.134.120,50645,172.16.0.4,23
07/10/17-21:55:26.992216 ,TCP,"HoneyPot Telnet Port 23 Hit",86.35.251.53,7829,172.16.0.4,23
07/10/17-21:55:27.293892 ,TCP,"HoneyPot Telnet Port 23 Hit",86.35.251.53,7829,172.16.0.4,23
07/10/17-21:55:27.295911 ,TCP,"HoneyPot Telnet Port 23 Hit",86.35.251.53,55770,172.16.0.4,23
07/10/17-21:55:27.469308 ,TCP,"HoneyPot Telnet Port 23 Hit",86.35.251.53,55770,172.16.0.4,23
07/10/17-21:55:58.177031 ,TCP,"HoneyPot Telnet Port 23 Hit",86.35.251.53,55770,172.16.0.4,23
07/10/17-21:55:58.350465 ,TCP,"HoneyPot Telnet Port 23 Hit",86.35.251.53,55770,172.16.0.4,23
07/10/17-21:58:45.293282 ,TCP,"HoneyPot Telnet Port 23 Hit",89.218.98.134,64592,172.16.0.4,23
07/10/17-21:58:45.531324 ,TCP,"HoneyPot Telnet Port 23 Hit",89.218.98.134,64592,172.16.0.4,23
07/10/17-21:58:45.549494 ,TCP,"HoneyPot Telnet Port 23 Hit",89.218.98.134,37682,172.16.0.4,23
07/10/17-21:58:45.777534 ,TCP,"HoneyPot Telnet Port 23 Hit",89.218.98.134,37682,172.16.0.4,23
07/10/17-21:58:49.917545 ,TCP,"HoneyPot Telnet Port 23 Hit",125.127.110.205,46307,172.16.0.4,23
07/10/17-21:58:50.185072 ,TCP,"HoneyPot Telnet Port 23 Hit",125.127.110.205,46307,172.16.0.4,23
07/10/17-21:58:50.190108 ,TCP,"HoneyPot Telnet Port 23 Hit",125.127.110.205,56251,172.16.0.4,23
07/10/17-21:58:50.455224 ,TCP,"HoneyPot Telnet Port 23 Hit",125.127.110.205,56251,172.16.0.4,23
07/10/17-21:59:16.209564 ,TCP,"HoneyPot Telnet Port 23 Hit",89.218.98.134,37682,172.16.0.4,23
07/10/17-21:59:16.438215 ,TCP,"HoneyPot Telnet Port 23 Hit",89.218.98.134,37682,172.16.0.4,23
07/10/17-21:59:20.892198 ,TCP,"HoneyPot Telnet Port 23 Hit",125.127.110.205,56251,172.16.0.4,23
07/10/17-21:59:21.698166 ,TCP,"HoneyPot Telnet Port 23 Hit",125.127.110.205,56251,172.16.0.4,23
07/10/17-21:59:21.945769 ,TCP,"HoneyPot Telnet Port 23 Hit",125.127.110.205,56251,172.16.0.4,23
07/10/17-22:02:21.038336 ,TCP,"HoneyPot HTTP Port 80 Hit",222.186.51.98,40910,172.16.0.4,80
07/10/17-22:02:22.512538 ,TCP,"HoneyPot HTTP Port 80 Hit",222.186.51.98,40910,172.16.0.4,80
07/10/17-22:05:19.532676 ,TCP,"HoneyPot Telnet Port 23 Hit",114.32.9.24,10686,172.16.0.4,23
07/10/17-22:05:19.733548 ,TCP,"HoneyPot Telnet Port 23 Hit",114.32.9.24,10686,172.16.0.4,23
07/10/17-22:06:15.063226 ,TCP,"HoneyPot Telnet Port 23 Hit",203.243.10.80,42412,172.16.0.4,23
07/10/17-22:06:15.238093 ,TCP,"HoneyPot Telnet Port 23 Hit",203.243.10.80,43746,172.16.0.4,23
07/10/17-22:06:15.269646 ,TCP,"HoneyPot Telnet Port 23 Hit",203.243.10.80,42412,172.16.0.4,23
07/10/17-22:06:15.439675 ,TCP,"HoneyPot Telnet Port 23 Hit",203.243.10.80,43746,172.16.0.4,23
07/10/17-22:06:36.024730 ,TCP,"HoneyPot Telnet Port 23 Hit",203.243.10.80,43746,172.16.0.4,23
07/10/17-22:06:36.227373 ,TCP,"HoneyPot Telnet Port 23 Hit",203.243.10.80,43746,172.16.0.4,23
07/10/17-22:07:06.063597 ,TCP,"HoneyPot Telnet Port 23 Hit",91.238.55.162,27390,172.16.0.4,23
07/10/17-22:07:06.657606 ,TCP,"HoneyPot Telnet Port 23 Hit",91.238.55.162,27390,172.16.0.4,23
07/10/17-22:11:39.472952 ,TCP,"HoneyPot HTTP Port 80 Hit",222.186.51.98,3213,172.16.0.4,80
07/10/17-22:11:39.712804 ,TCP,"HoneyPot HTTP Port 80 Hit",222.186.51.98,3213,172.16.0.4,80
07/10/17-22:11:39.713897 ,TCP,"HoneyPot HTTP Port 80 Hit",222.186.51.98,3213,172.16.0.4,80
07/10/17-22:11:40.132524 ,TCP,"HoneyPot HTTP Port 80 Hit",222.186.51.98,3213,172.16.0.4,80
07/10/17-22:11:42.909901 ,TCP,"HoneyPot HTTP Port 80 Hit",222.186.51.98,3213,172.16.0.4,80
07/10/17-22:11:43.304583 ,TCP,"HoneyPot HTTP Port 80 Hit",222.186.51.98,3213,172.16.0.4,80
07/10/17-22:11:48.164132 ,TCP,"HoneyPot HTTP Port 80 Hit",222.186.51.98,3213,172.16.0.4,80
07/10/17-22:14:08.394825 ,TCP,"HoneyPot Telnet Port 23 Hit",50.198.226.168,26486,172.16.0.4,23
07/10/17-22:14:08.446407 ,TCP,"HoneyPot Telnet Port 23 Hit",50.198.226.168,26486,172.16.0.4,23
07/10/17-22:14:08.572415 ,TCP,"HoneyPot Telnet Port 23 Hit",50.198.226.168,53374,172.16.0.4,23
07/10/17-22:14:08.626230 ,TCP,"HoneyPot Telnet Port 23 Hit",50.198.226.168,53374,172.16.0.4,23
07/10/17-22:14:12.788800 ,TCP,"HoneyPot Telnet Port 23 Hit",58.143.191.123,58885,172.16.0.4,23
07/10/17-22:14:12.968020 ,TCP,"HoneyPot Telnet Port 23 Hit",58.143.191.123,58885,172.16.0.4,23
07/10/17-22:14:39.585152 ,TCP,"HoneyPot Telnet Port 23 Hit",50.198.226.168,53374,172.16.0.4,23
07/10/17-22:14:39.639725 ,TCP,"HoneyPot Telnet Port 23 Hit",50.198.226.168,53374,172.16.0.4,23
07/10/17-22:19:25.986368 ,TCP,"HoneyPot Telnet Port 23 Hit",201.176.226.3,28025,172.16.0.4,23
07/10/17-22:19:26.225175 ,TCP,"HoneyPot Telnet Port 23 Hit",201.176.226.3,28025,172.16.0.4,23
07/10/17-22:19:26.282516 ,TCP,"HoneyPot Telnet Port 23 Hit",201.176.226.3,32867,172.16.0.4,23
07/10/17-22:19:26.507477 ,TCP,"HoneyPot Telnet Port 23 Hit",201.176.226.3,32867,172.16.0.4,23
07/10/17-22:19:56.954268 ,TCP,"HoneyPot Telnet Port 23 Hit",201.176.226.3,32867,172.16.0.4,23
07/10/17-22:19:57.180950 ,TCP,"HoneyPot Telnet Port 23 Hit",201.176.226.3,32867,172.16.0.4,23
07/10/17-22:20:36.026510 ,TCP,"HoneyPot Telnet Port 23 Hit",118.79.54.224,13590,172.16.0.4,23
07/10/17-22:20:39.482916 ,TCP,"HoneyPot Telnet Port 23 Hit",118.79.54.224,13590,172.16.0.4,23
07/10/17-22:21:45.879449 ,TCP,"HoneyPot Telnet Port 23 Hit",59.33.128.65,65317,172.16.0.4,23
07/10/17-22:21:46.159497 ,TCP,"HoneyPot Telnet Port 23 Hit",59.33.128.65,65317,172.16.0.4,23
07/10/17-22:23:20.301303 ,TCP,"HoneyPot Telnet Port 23 Hit",212.47.235.33,35764,172.16.0.4,23
07/10/17-22:23:20.411099 ,TCP,"HoneyPot Telnet Port 23 Hit",212.47.235.33,35764,172.16.0.4,23
07/10/17-22:26:49.537686 ,TCP,"HoneyPot Telnet Port 23 Hit",114.33.104.89,44145,172.16.0.4,23
07/10/17-22:26:49.719035 ,TCP,"HoneyPot Telnet Port 23 Hit",114.33.104.89,44145,172.16.0.4,23
07/10/17-22:26:49.790482 ,TCP,"HoneyPot Telnet Port 23 Hit",114.33.104.89,56051,172.16.0.4,23
07/10/17-22:26:49.986264 ,TCP,"HoneyPot Telnet Port 23 Hit",114.33.104.89,56051,172.16.0.4,23
07/10/17-22:27:20.524464 ,TCP,"HoneyPot Telnet Port 23 Hit",114.33.104.89,56051,172.16.0.4,23
07/10/17-22:27:20.721087 ,TCP,"HoneyPot Telnet Port 23 Hit",114.33.104.89,56051,172.16.0.4,23
07/10/17-22:29:51.812520 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.830240 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.836105 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.852249 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.928385 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.951461 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.963322 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.965219 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.971200 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.978393 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.986502 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.994141 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:51.994141 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.001207 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.001208 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.011342 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.014314 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.017314 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.023226 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.032254 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.034204 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.042197 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.044098 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.055371 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.064711 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.067168 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.074267 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
07/10/17-22:29:52.075246 ,TCP,"HoneyPot Telnet Port 23 Hit",67.209.84.112,38180,172.16.0.4,23
