06/24/17-19:31:26.364045 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44537,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xC5CF99DA,0x77FA7382,,0x0,128,0,7573,40,40960,,,,
06/24/17-19:31:26.473143 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44538,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xB42E3F3A,0xBD55AD28,,0x0,128,0,7588,40,40960,,,,
06/24/17-19:31:26.562284 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44539,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x44A56819,0x2281B3CF,,0x0,128,0,7603,40,40960,,,,
06/24/17-19:31:26.656798 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44540,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x154D0B98,0xBB81052C,,0x0,128,0,7618,40,40960,,,,
06/24/17-19:31:26.752456 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44541,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xE73F1BB4,0x8DA9D8B7,,0x0,128,0,7633,40,40960,,,,
06/24/17-19:31:26.854640 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44542,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x22203FA0,0x4073265D,,0x0,128,0,7648,40,40960,,,,
06/24/17-19:31:26.957464 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44543,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x964D4045,0xAD3A80D8,,0x0,128,0,7663,40,40960,,,,
06/24/17-19:31:27.047201 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44544,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xF21D7B2D,0x702C24A4,,0x0,128,0,7678,40,40960,,,,
06/24/17-19:31:27.135027 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44545,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xC1384A8B,0x17A06627,,0x0,128,0,7693,40,40960,,,,
06/24/17-19:31:27.220836 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44546,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x966595CC,0x105BC07D,,0x0,128,0,7708,40,40960,,,,
06/24/17-19:31:27.315990 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44547,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xA7D662BE,0xE6E32ABC,,0x0,128,0,7723,40,40960,,,,
06/24/17-19:31:27.446993 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44548,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x5E7DB99E,0x87FBC4C,,0x0,128,0,7738,40,40960,,,,
06/24/17-19:31:27.541434 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44549,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x22AD5980,0xC1CE1BC9,,0x0,128,0,7753,40,40960,,,,
06/24/17-19:31:27.672178 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44550,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x51341FB9,0xBD61EB0E,,0x0,128,0,7768,40,40960,,,,
06/24/17-19:31:27.763669 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44552,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xDC6E8BF1,0x2FAE5B8E,,0x0,128,0,7783,40,40960,,,,
06/24/17-19:31:27.862919 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44553,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x69585057,0x477C4451,,0x0,128,0,7798,40,40960,,,,
06/24/17-19:31:27.993799 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44554,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xAE16EDC0,0x966F3DC0,,0x0,128,0,7813,40,40960,,,,
06/24/17-19:31:28.095409 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44555,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x956F35C,0x7F56C6DB,,0x0,128,0,7828,40,40960,,,,
06/24/17-19:31:28.165207 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44556,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x26528BB6,0x47E166C,,0x0,128,0,7843,40,40960,,,,
06/24/17-19:31:28.275671 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44558,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xD05CDC11,0xCF2BA8FB,,0x0,128,0,7862,40,40960,,,,
06/24/17-19:31:28.360962 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44559,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xACBD338D,0x595E6FB0,,0x0,128,0,7877,40,40960,,,,
06/24/17-19:31:28.456916 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44560,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x9BC4FDAF,0x3DC281AE,,0x0,128,0,7892,40,40960,,,,
06/24/17-19:31:28.545111 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44561,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xF42E5A63,0xE716D341,,0x0,128,0,7907,40,40960,,,,
06/24/17-19:31:28.638669 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44562,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x2CA81F75,0xE94EE2B4,,0x0,128,0,7922,40,40960,,,,
06/24/17-19:31:28.740449 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44563,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x73E2E485,0xC2E1CA78,,0x0,128,0,7937,40,40960,,,,
06/24/17-19:31:28.863922 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44564,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xEACECB94,0xE1CD76E5,,0x0,128,0,7952,40,40960,,,,
06/24/17-19:31:28.956087 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44565,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xF5AEAF29,0x78DD40F4,,0x0,128,0,7967,40,40960,,,,
06/24/17-19:31:29.052449 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44566,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x40DD5C57,0x16DA6EE3,,0x0,128,0,7982,40,40960,,,,
06/24/17-19:31:29.149387 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44567,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x8B11C356,0xC5B40924,,0x0,128,0,7997,40,40960,,,,
06/24/17-19:31:29.269007 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44568,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x3A2A36E4,0xF45DFAF8,,0x0,128,0,8012,40,40960,,,,
06/24/17-19:31:29.397869 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44569,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x48D13708,0x50F1ED4F,,0x0,128,0,8027,40,40960,,,,
06/24/17-19:31:29.493129 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44570,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x5D06ECA2,0xADA2BA4A,,0x0,128,0,8042,40,40960,,,,
06/24/17-19:31:29.617175 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44571,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xF2F76931,0xC1741E4F,,0x0,128,0,8057,40,40960,,,,
06/24/17-19:31:29.723895 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44572,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x7100BE94,0xCE6A58F7,,0x0,128,0,8072,40,40960,,,,
06/24/17-19:31:29.855959 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44573,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x364F0100,0x630F8DE7,,0x0,128,0,8087,40,40960,,,,
06/24/17-19:31:29.945662 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44574,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x3FC50BEB,0x309784A7,,0x0,128,0,8102,40,40960,,,,
06/24/17-19:31:30.036101 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44575,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x87F18FF2,0xB92020A6,,0x0,128,0,8117,40,40960,,,,
06/24/17-19:31:30.134696 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44576,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x191BD159,0x787E4A3E,,0x0,128,0,8132,40,40960,,,,
06/24/17-19:31:30.238944 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44577,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x25E39F6,0x8A0F86FA,,0x0,128,0,8151,40,40960,,,,
06/24/17-19:31:30.334627 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44579,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x3647EE39,0x714E6734,,0x0,128,0,8166,40,40960,,,,
06/24/17-19:31:30.427021 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44580,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x99E2773F,0x9C627FE5,,0x0,128,0,8181,40,40960,,,,
06/24/17-19:31:30.545719 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44581,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x296ADDC6,0x7BF43172,,0x0,128,0,8196,40,40960,,,,
06/24/17-19:31:30.640811 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44582,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x8ABEAAE1,0x2011ACE3,,0x0,128,0,8211,40,40960,,,,
06/24/17-19:31:30.763082 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44583,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x88CD61D4,0x1E928EF1,,0x0,128,0,8226,40,40960,,,,
06/24/17-19:31:30.925449 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44584,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x371D4A8E,0x1A67C91F,,0x0,128,0,8241,40,40960,,,,
06/24/17-19:31:31.019967 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44585,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xDF434FEA,0x7458688E,,0x0,128,0,8256,40,40960,,,,
06/24/17-19:31:31.120899 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44586,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xA5C6CAF3,0xA45D2EE7,,0x0,128,0,8271,40,40960,,,,
06/24/17-19:31:31.220779 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44587,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xFCA836F4,0x4FB0F6ED,,0x0,128,0,8286,40,40960,,,,
06/24/17-19:31:31.315287 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44588,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xF57BBAA0,0xD34BE80C,,0x0,128,0,8301,40,40960,,,,
06/24/17-19:31:31.412814 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44589,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xCD394770,0x6A54FDDF,,0x0,128,0,8316,40,40960,,,,
06/24/17-19:31:31.507942 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44590,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x316A2310,0x5BD1FAE5,,0x0,128,0,8331,40,40960,,,,
06/24/17-19:31:31.629706 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44591,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x9A19F302,0x38C94F6B,,0x0,128,0,8346,40,40960,,,,
06/24/17-19:31:31.718854 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44592,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x1DEEA15F,0x30817D27,,0x0,128,0,8361,40,40960,,,,
06/24/17-19:31:31.808851 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44593,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x992D7F9C,0x6CD176A,,0x0,128,0,8376,40,40960,,,,
06/24/17-19:31:31.901495 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44594,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x26DC0803,0x73AB5B78,,0x0,128,0,8391,40,40960,,,,
06/24/17-19:31:32.265817 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44595,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x6D8384C,0xE07A052B,,0x0,128,0,8410,40,40960,,,,
06/24/17-19:31:32.350677 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44597,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x849D1FF0,0xE9FE95D1,,0x0,128,0,8425,40,40960,,,,
06/24/17-19:31:32.429884 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44598,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x99FF4B3D,0xA50CA799,,0x0,128,0,8440,40,40960,,,,
06/24/17-19:31:32.517868 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44599,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x1F572E4C,0x5CF965E4,,0x0,128,0,8455,40,40960,,,,
06/24/17-19:31:32.609029 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44600,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x1698691A,0xF2E2E4D6,,0x0,128,0,8470,40,40960,,,,
06/24/17-19:31:32.705575 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44601,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x6807C159,0x541E83A7,,0x0,128,0,8485,40,40960,,,,
06/24/17-19:31:32.793996 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44602,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x3C27B699,0x60F6C54C,,0x0,128,0,8500,40,40960,,,,
06/24/17-19:31:32.889740 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44603,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x6C4F0523,0xD147FDB1,,0x0,128,0,8515,40,40960,,,,
06/24/17-19:31:32.984648 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44604,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x261D09DB,0x174AC23E,,0x0,128,0,8530,40,40960,,,,
06/24/17-19:31:33.079073 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44605,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x6D6E5A9,0x438717E7,,0x0,128,0,8545,40,40960,,,,
06/24/17-19:31:33.175932 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44606,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xAAAD45FB,0x584FFBBF,,0x0,128,0,8560,40,40960,,,,
06/24/17-19:31:33.271467 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44607,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xD31059A5,0x1E351D09,,0x0,128,0,8575,40,40960,,,,
06/24/17-19:31:33.392790 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44608,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xB2299B12,0xF5A55244,,0x0,128,0,8590,40,40960,,,,
06/24/17-19:31:33.489137 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44609,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x20C84232,0x750BBF8E,,0x0,128,0,8605,40,40960,,,,
06/24/17-19:31:33.577486 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44610,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xEA5F0F87,0xEAFE3F77,,0x0,128,0,8620,40,40960,,,,
06/24/17-19:31:33.672027 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44611,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x4FA6AEC0,0x4302170,,0x0,128,0,8635,40,40960,,,,
06/24/17-19:31:33.760064 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44612,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xF8DAC26B,0x6DD12164,,0x0,128,0,8650,40,40960,,,,
06/24/17-19:31:33.876264 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44613,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xD7EDC6EE,0xDCD5FC84,,0x0,128,0,8665,40,40960,,,,
06/24/17-19:31:33.999698 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44614,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x542E48BE,0xC82D48CB,,0x0,128,0,8680,40,40960,,,,
06/24/17-19:31:34.096797 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44615,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x6E1F9B37,0xADF60898,,0x0,128,0,8695,40,40960,,,,
06/24/17-19:31:34.166876 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44616,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x590AE385,0xF6D38EBB,,0x0,128,0,8710,40,40960,,,,
06/24/17-19:31:34.270170 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44618,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xDEAFA8B1,0xF30ADB1B,,0x0,128,0,8729,40,40960,,,,
06/24/17-19:31:34.365490 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44619,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x2E6206A1,0xBA6B32B9,,0x0,128,0,8744,40,40960,,,,
06/24/17-19:31:34.461321 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44620,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x621C41E4,0x46762F12,,0x0,128,0,8759,40,40960,,,,
06/24/17-19:31:34.553574 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44621,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xDFCB302B,0x4A91720F,,0x0,128,0,8774,40,40960,,,,
06/24/17-19:31:34.659569 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44622,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xB75BE3D9,0x2D5D5E8D,,0x0,128,0,8789,40,40960,,,,
06/24/17-19:31:34.755330 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44623,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xFB3732F8,0xBBF1B04D,,0x0,128,0,8804,40,40960,,,,
06/24/17-19:31:34.855732 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44624,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x49F13586,0x4D3C6424,,0x0,128,0,8819,40,40960,,,,
06/24/17-19:31:34.948867 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44625,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x1CBD3EBF,0xC6A8163C,,0x0,128,0,8834,40,40960,,,,
06/24/17-19:31:35.040856 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44626,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x7176C6C4,0x1F853408,,0x0,128,0,8849,40,40960,,,,
06/24/17-19:31:35.138000 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44627,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xCD527D76,0x46A3ED02,,0x0,128,0,8864,40,40960,,,,
06/24/17-19:31:35.252608 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44628,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xD2BCB683,0x65BFEC73,,0x0,128,0,8879,40,40960,,,,
06/24/17-19:31:35.342479 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44629,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xAD15D018,0x492B806,,0x0,128,0,8894,40,40960,,,,
06/24/17-19:31:35.429978 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44630,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x6A0060F2,0x44899B4B,,0x0,128,0,8909,40,40960,,,,
06/24/17-19:31:35.519758 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44631,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x94B57214,0x5ADD5819,,0x0,128,0,8924,40,40960,,,,
06/24/17-19:31:35.645019 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44632,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x5DFAD406,0xC96ADE98,,0x0,128,0,8939,40,40960,,,,
06/24/17-19:31:35.770793 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44633,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x58048D84,0x6C26F04,,0x0,128,0,8954,40,40960,,,,
06/24/17-19:31:35.924458 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44634,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xA25FE0DA,0x3347B43D,,0x0,128,0,8969,40,40960,,,,
06/24/17-19:31:36.044706 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44635,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x3925F7BF,0x547BE8F7,,0x0,128,0,8984,40,40960,,,,
06/24/17-19:31:36.135112 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44636,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xF47F5DB2,0xDB795659,,0x0,128,0,8999,40,40960,,,,
06/24/17-19:31:36.232005 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44637,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xE7EB9DF9,0x471F7A7D,,0x0,128,0,9018,40,40960,,,,
06/24/17-19:31:36.318630 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44639,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xCAE3C85D,0xDC33F6A0,,0x0,128,0,9033,40,40960,,,,
06/24/17-19:31:36.445235 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44640,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x2EFAEB47,0x58ECC381,,0x0,128,0,9048,40,40960,,,,
06/24/17-19:31:36.575564 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44641,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xECE5CA3B,0x260B3A07,,0x0,128,0,9063,40,40960,,,,
06/24/17-19:31:36.694152 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44642,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x768BA990,0x3860B6F5,,0x0,128,0,9078,40,40960,,,,
06/24/17-19:31:36.784312 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44643,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xD9110987,0xB495D21D,,0x0,128,0,9093,40,40960,,,,
06/24/17-19:31:36.925399 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44644,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x15065BF7,0x53F4760D,,0x0,128,0,9108,40,40960,,,,
06/24/17-19:31:37.023599 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44645,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0x1B2B7B94,0xCCB001C7,,0x0,128,0,9123,40,40960,,,,
06/24/17-19:31:37.147188 ,129,15,1,"Reset outside window",TCP,172.16.0.12,8081,10.0.0.1,44646,00:24:81:3D:89:6A,64:D1:54:06:F2:98,0x3C,***A*R**,0xD5C8EA3F,0x41631330,,0x0,128,0,9138,40,40960,,,,
